,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_OUTLIERS
25674,286890,Cash loans,M,N,Y,1,189000.0,165960.0,8604.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,33.14520547945205,-998.0,-2201.0,-4286,9.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,12,0,0,0,1,0,1,Construction,0.1174399093963543,0.0615887426650527,0.1206410299309233,0.0619,0.0608,0.9742,0.6464,0.0498,0.0,0.1379,0.1667,0.2083,0.0519,0.0504,0.0518,0.0,0.0,0.063,0.0631,0.9742,0.6602,0.0502,0.0,0.1379,0.1667,0.2083,0.0531,0.0551,0.0539,0.0,0.0,0.0625,0.0608,0.9742,0.6511,0.0501,0.0,0.1379,0.1667,0.2083,0.0528,0.0513,0.0527,0.0,0.0,reg oper spec account,block of flats,0.0407,Panel,No,2.0,0.0,2.0,0.0,-495.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
25710,287133,Cash loans,F,N,N,0,135000.0,103500.0,8176.5,103500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.020246,31.78904109589041,-609.0,-6193.0,-4127,9.0,1,1,1,1,1,0,Sales staff,2.0,3,3,TUESDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.2813630162471148,0.0319275309976743,0.0005272652387098,0.0124,0.0,0.9757,0.6668,0.0021,0.0,0.069,0.0417,0.0833,0.0068,0.0101,0.0089,0.0,0.0,0.0126,0.0,0.9757,0.6798,0.0021,0.0,0.069,0.0417,0.0833,0.0069,0.011,0.0092,0.0,0.0,0.0125,0.0,0.9757,0.6713,0.0021,0.0,0.069,0.0417,0.0833,0.0069,0.0103,0.009,0.0,0.0,reg oper spec account,block of flats,0.0081,"Stone, brick",No,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25854,288138,Cash loans,M,Y,N,0,292500.0,417708.0,30523.5,369000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,44.0,-3165.0,-1594.0,-1594,13.0,1,1,1,1,0,1,Laborers,2.0,2,2,MONDAY,16,0,1,1,0,1,1,Business Entity Type 3,0.02890944196135,4.299709118718917e-05,0.2678689358444539,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-1048.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
26735,294690,Cash loans,F,N,N,1,112500.0,315000.0,25015.5,315000.0,Family,Working,Higher education,Married,House / apartment,0.015221,22.273972602739725,-1321.0,-6631.0,-792,9.0,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,0.0771718997040137,0.0717409578472812,0.1528662291550415,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,2.0,2.0,2.0,2.0,-352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,False
27031,297042,Cash loans,M,N,Y,0,135000.0,440784.0,34825.5,360000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Office apartment,0.072508,22.24109589041096,-662.0,-88.0,-684,9.0,1,1,0,1,0,1,Core staff,1.0,1,1,MONDAY,11,0,0,0,0,0,0,Military,0.2050574316618156,0.0002548399373565,0.053114172843977,0.0,0.0781,0.9513,0.3336,0.0,0.0,0.0,0.0,0.0417,0.0256,0.0,0.0155,0.0,0.0,0.0,0.077,0.9513,0.3597,0.0,0.0,0.0,0.0,0.0417,0.0262,0.0,0.0161,0.0,0.0,0.0,0.0778,0.9513,0.3425,0.0,0.0,0.0,0.0,0.0417,0.026,0.0,0.0157,0.0,0.0,not specified,block of flats,0.0241,Others,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27857,303301,Cash loans,M,Y,N,0,225000.0,306306.0,16744.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,49.44657534246576,-1979.0,-1547.0,-21,5.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.3949255438105185,0.0268201650803704,0.0790596959945767,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29108,312126,Cash loans,M,N,N,0,405000.0,517927.5,54517.5,477000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.018801,27.65753424657534,-570.0,-71.0,-1724,9.0,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,14,0,0,0,1,1,0,Transport: type 4,0.5067712615026179,0.0591089859929836,0.0005272652387098,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False
30589,322350,Cash loans,F,N,Y,0,90000.0,248877.0,19791.0,189000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.01885,59.92328767123288,-1765.0,-466.0,-468,9.0,1,0,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,14,0,0,0,1,0,0,XNA,0.3712621606837108,0.0263937133699701,0.2238313174701554,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True
31981,332910,Cash loans,F,N,N,0,112500.0,337500.0,17230.5,337500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.011703,43.917808219178085,-755.0,-7126.0,-4403,9.0,1,1,1,1,0,0,Laborers,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.5067712615026179,0.2402239905386426,0.0759656813247684,0.1031,0.1125,0.9771,0.6872,0.0227,0.0,0.2069,0.1667,0.0417,0.1059,0.0756,0.0601,0.0,0.0429,0.105,0.1168,0.9772,0.6994,0.0203,0.0,0.2069,0.1667,0.0417,0.1084,0.0817,0.0626,0.0,0.0454,0.1041,0.1125,0.9771,0.6914,0.0223,0.0,0.2069,0.1667,0.0417,0.1078,0.077,0.0612,0.0,0.0438,reg oper account,block of flats,0.0708,"Stone, brick",No,0.0,0.0,0.0,0.0,-32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,False
33769,346379,Cash loans,M,N,Y,0,130500.0,407520.0,32197.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,26.715068493150685,-400.0,-9724.0,-1952,9.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,19,0,0,0,0,1,1,Business Entity Type 3,0.5067712615026179,0.0014429148567223,0.1684161714286957,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-172.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
34676,353419,Cash loans,M,N,Y,1,234000.0,337500.0,26793.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,47.23013698630137,-3691.0,-1726.0,-764,9.0,1,1,0,1,0,0,Drivers,3.0,2,2,TUESDAY,9,0,0,0,1,1,1,Government,0.0834870011905053,0.2310634905396395,0.0759656813247684,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
35364,358873,Cash loans,F,N,Y,0,157500.0,450000.0,24412.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,38.45479452054794,-422.0,-3606.0,-5362,9.0,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.4776868333216126,0.0055227215815416,0.1276987943727713,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,1.0,0.0,1.0,0.0,-1377.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,False
35474,359673,Cash loans,M,N,N,0,405000.0,746280.0,58963.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,49.95068493150685,-850.0,-419.0,-1601,9.0,1,1,1,1,0,0,Laborers,2.0,2,2,SUNDAY,8,0,1,1,0,1,1,Business Entity Type 3,0.5067712615026179,0.0207891254393459,0.2650494299443805,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-1259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False
36317,365859,Cash loans,F,Y,Y,2,112500.0,481176.0,26230.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,27.145205479452056,-1322.0,-99.0,-2597,6.0,1,1,0,1,0,1,Laborers,4.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.0257575914170597,0.0002051401374176,0.0920128093981064,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,1.0,0.0,1.0,0.0,-830.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,False
38118,379485,Cash loans,M,N,Y,0,180000.0,364896.0,28827.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,27.654794520547945,-775.0,-4434.0,-2748,9.0,1,1,0,1,0,0,Drivers,2.0,3,3,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.5067712615026179,0.0091604540670386,0.0884605646541969,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,3.0,1.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
38452,382603,Cash loans,F,Y,N,0,247500.0,539100.0,27522.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.020713,31.92328767123288,-1160.0,-5347.0,-929,13.0,1,1,0,1,0,0,High skill tech staff,2.0,3,3,TUESDAY,9,0,0,0,0,1,1,Self-employed,0.0717051794662136,0.0396272343201311,0.5190973382084597,0.0753,0.0781,0.9901,0.8640000000000001,0.014,0.0,0.0345,0.1667,0.2083,0.0268,0.0588,0.0493,0.0116,0.0406,0.0767,0.077,0.9901,0.8693,0.0142,0.0,0.0345,0.1667,0.2083,0.0274,0.0643,0.0514,0.0117,0.043,0.076,0.0778,0.9901,0.8658,0.0141,0.0,0.0345,0.1667,0.2083,0.0273,0.0599,0.0502,0.0116,0.0415,reg oper account,block of flats,0.0553,"Stone, brick",No,7.0,1.0,7.0,1.0,-60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
40342,396995,Cash loans,M,N,Y,0,135000.0,550980.0,43659.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0031219999999999,41.92876712328767,-1823.0,-5450.0,-345,9.0,1,1,0,1,0,0,Laborers,2.0,3,3,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.3436466881329484,0.1310367951175036,0.0828147042440649,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,False
40469,397891,Cash loans,M,N,N,0,135000.0,450000.0,22977.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Rented apartment,0.0196889999999999,27.252054794520543,-2063.0,-2914.0,-2407,9.0,1,1,1,1,0,0,High skill tech staff,1.0,2,2,FRIDAY,16,0,0,0,0,0,0,Government,0.0496526554547429,0.5153590264968327,0.0612681138492898,0.0619,0.0,0.9752,0.66,0.0051,0.0,0.1034,0.1667,0.0417,0.0316,0.0504,0.0477,0.0,0.0,0.063,0.0,0.9752,0.6733,0.0052,0.0,0.1034,0.1667,0.0417,0.0323,0.0551,0.0497,0.0,0.0,0.0625,0.0,0.9752,0.6645,0.0052,0.0,0.1034,0.1667,0.0417,0.0321,0.0513,0.0486,0.0,0.0,reg oper spec account,block of flats,0.0404,Panel,No,0.0,0.0,0.0,0.0,-633.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
41203,402744,Cash loans,F,N,Y,0,135000.0,511920.0,21649.5,405000.0,Unaccompanied,Working,Higher education,Single / not married,Rented apartment,0.020713,28.421917808219177,-616.0,-27.0,-3058,9.0,1,1,0,1,0,0,Secretaries,1.0,3,2,TUESDAY,13,0,0,0,0,0,0,Security Ministries,0.1089439535392423,0.1068723703324604,0.1830351672178103,0.5753,0.1877,0.999,0.9864,0.2689,0.44,0.2069,0.625,0.0,0.0484,0.469,0.4293,0.0,0.0,0.5861,0.1948,0.999,0.9869,0.2714,0.4431,0.2069,0.625,0.0,0.0495,0.5124,0.4473,0.0,0.0,0.5808,0.1877,0.999,0.9866,0.2707,0.44,0.2069,0.625,0.0,0.0492,0.4771,0.4370000000000001,0.0,0.0,reg oper account,block of flats,0.4847,Panel,No,8.0,1.0,7.0,1.0,-1020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
41324,403560,Cash loans,F,N,N,0,270000.0,389844.0,19903.5,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,31.024657534246572,-2004.0,-1548.0,-1374,9.0,1,1,1,1,0,0,Private service staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.2995801731161341,0.06804012256349,0.1021187878635838,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,6.0,0.0,6.0,0.0,-751.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,False
41338,403689,Cash loans,F,N,N,0,202500.0,675000.0,49248.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006852,24.39452054794521,-1731.0,-8600.0,-926,9.0,1,1,1,1,0,0,Sales staff,2.0,3,3,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.2876010000288387,0.0033011203688643,0.0715326762805274,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-552.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,False
43607,417544,Cash loans,F,N,Y,0,112500.0,601470.0,30838.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,33.31506849315068,-888.0,-1317.0,-71,9.0,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Industry: type 3,0.5067712615026179,0.0537453835173234,0.2750003523983893,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,False
44283,423714,Cash loans,M,N,Y,0,121500.0,225000.0,15034.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,28.084931506849315,-389.0,-3646.0,-2862,9.0,1,1,1,1,1,0,Laborers,1.0,2,2,MONDAY,9,1,1,0,1,1,1,Business Entity Type 2,0.0451450057561487,0.0468168452626491,0.1745642655572634,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,3.0,1.0,3.0,0.0,-322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,9.0,False
44795,428054,Cash loans,F,N,Y,0,126000.0,272520.0,21528.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,47.64657534246575,-3778.0,-2591.0,-925,9.0,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,16,0,0,0,0,1,1,Other,0.5067712615026179,0.049477975862223,0.0861616623809292,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,2.0,0.0,2.0,0.0,-531.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False
